index,Age,Prof,Det,Amb,Mins,Av Rat,Imp M,Pres,Cons,Ada,Inj Pr,WR,CA,Margin,Training facilities,Div Rep,Growth
9709,27.41409993155373,16,16,11,540,6.62,5,8,10,15,10,2500,105,11,16,104,2
9713,28.588637919233403,18,17,15,1196,6.87,10,14,12,13,8,2200,84,11,10,94,0
9725,29.88911704312115,12,11,19,3150,6.87,8,10,8,12,10,1500,85,5,8,86,0
9727,30.38740588637919,13,13,16,2640,6.76,8,11,6,11,4,1900,93,22,10,86,0
9729,29.987679671457904,13,12,11,0,0.0,10,12,11,11,8,2050,96,16,12,104,0
9733,33.10335386721424,14,14,10,2550,6.77,10,12,13,12,7,1450,93,7,12,94,-2
9736,30.89664613278576,10,11,10,0,0.0,10,11,11,11,6,1200,89,21,12,94,0
9741,29.87542778918549,16,16,14,4530,7.15,16,20,16,16,5,8500,180,0,20,185,0
9754,27.720739219712527,11,13,13,630,7.09,15,8,7,11,11,1800,91,9,12,86,0
9779,28.380561259411362,10,9,11,2760,6.94,5,12,10,12,9,850,72,6,10,86,0
9780,28.22450376454483,12,14,14,90,6.3,11,7,12,10,5,1650,88,14,15,104,1
9799,29.399041752224505,15,10,10,3479,6.87,14,10,10,13,12,6200,139,6,14,178,0
9806,28.473648186173854,15,14,12,2190,6.85,10,12,13,13,5,3700,114,21,18,158,1
9815,31.06365503080082,15,15,14,480,6.58,8,10,9,12,5,1800,91,0,12,94,-1
9824,27.093771389459274,14,12,11,270,7.83,12,7,10,12,6,4600,122,9,14,116,0
9827,26.781656399726216,12,1,11,0,0.0,8,13,10,18,7,1750,90,25,12,104,0
9836,26.38193018480493,13,12,13,2970,6.75,8,10,12,11,13,2700,109,17,12,104,0
9843,30.305270362765228,11,10,10,2640,6.76,13,11,17,10,7,1800,91,5,12,94,0
9845,33.94387405886379,15,13,13,2430,6.89,14,14,12,12,1,1600,87,8,10,86,-7
9846,28.7419575633128,16,14,12,0,0.0,6,8,8,6,4,1100,77,3,10,104,0
9875,28.18069815195072,11,10,11,2520,6.71,8,5,10,12,6,850,72,9,7,86,0
9879,28.035592060232716,14,14,10,270,6.87,11,12,11,8,8,1550,86,5,12,94,1
9883,28.301163586584533,13,14,12,2520,6.59,9,13,16,7,7,800,71,9,10,86,1
9896,29.51129363449692,12,6,11,2520,6.75,15,8,13,17,5,850,72,5,10,86,-1
9897,28.213552361396303,11,16,13,0,0.0,4,9,10,17,12,100,57,9,9,86,0
9925,25.36892539356605,13,10,14,2550,6.74,9,9,10,10,5,1800,91,14,15,94,1
9955,27.033538672142367,10,8,8,0,0.0,8,9,10,10,10,1500,84,16,12,158,0
9977,29.61806981519507,6,12,5,3060,6.98,10,11,9,14,6,3750,105,10,6,130,0
9986,25.44832306639288,13,12,11,0,0.0,9,11,11,10,2,4250,119,6,17,178,0
9992,22.72142368240931,13,14,13,0,0.0,15,12,14,10,5,2650,103,22,15,173,2
9995,20.016427104722794,12,13,14,0,0.0,10,12,12,11,9,2200,81,24,15,173,3
10000,32.58590006844627,13,11,13,270,6.67,12,13,12,15,16,3800,116,16,13,158,-6
10006,26.321697467488022,16,13,12,390,6.8,7,11,12,13,4,3700,104,18,13,158,1
10010,22.43394934976044,13,15,16,585,6.84,16,12,18,7,5,2450,79,34,15,73,6
10032,22.757015742642025,12,14,14,3420,6.93,13,10,15,16,5,6500,148,13,16,178,9
10041,34.209445585215605,9,14,17,1710,6.8,10,9,10,14,15,2500,105,5,9,91,-7
10057,32.284736481861735,14,13,12,1609,6.71,14,12,11,9,5,500,56,9,10,46,0
10111,22.390143737166323,12,13,12,5010,7.03,1,13,8,12,13,2250,90,36,9,85,17
10136,31.43874058863792,12,12,12,4620,6.84,10,11,11,11,7,5850,132,13,16,178,0
10147,27.67145790554415,12,11,15,3240,6.8,12,10,15,9,7,6150,138,9,12,178,0
10164,27.10198494182067,12,12,12,90,6.4,11,13,13,11,10,3550,118,12,14,173,0
10173,27.690622861054074,11,12,11,3060,6.66,1,12,11,10,9,2500,100,15,6,130,0
10174,26.362765229295004,13,16,13,3093,6.85,12,12,12,10,10,5350,135,10,15,173,0
10176,26.392881587953458,12,12,12,270,7.1,3,13,12,11,13,2500,95,15,9,91,0
10178,29.724845995893222,12,14,9,2700,6.84,8,11,20,15,7,1500,95,5,4,91,0
10196,23.482546201232033,9,5,9,2730,6.74,4,10,12,12,10,1750,100,15,5,91,0
10199,23.27173169062286,10,4,11,270,6.53,10,14,12,16,7,1750,85,10,5,91,0
10209,23.734428473648187,14,18,11,390,7.0,14,11,12,14,14,5500,141,14,20,185,2
10217,22.06160164271047,12,12,11,3330,6.66,13,10,13,20,10,3100,112,26,12,104,8
10220,22.46406570841889,12,5,12,90,6.3,10,11,14,14,5,2550,81,35,8,87,1
10235,34.46132785763176,15,15,14,540,7.1,14,12,15,16,8,5750,135,15,15,185,-5
10241,27.734428473648187,13,8,11,0,0.0,1,9,14,9,7,2500,100,15,10,130,0
10245,26.239561943874058,12,15,14,540,6.7,9,10,20,12,10,4750,125,20,12,178,1
10254,32.761122518822724,10,9,8,2624,6.97,13,8,12,10,8,2950,99,3,11,96,-6
10255,30.483230663928815,10,15,19,4860,6.95,15,16,15,14,5,7800,171,7,17,178,0
10268,36.969199178644764,11,4,10,3960,6.7,4,10,14,15,10,4100,122,7,7,116,-9
10273,36.49555099247091,16,15,14,0,0.0,13,15,12,18,7,5250,128,12,20,185,-7
10282,35.50444900752909,16,13,13,3150,6.6,12,14,14,14,6,4850,125,20,11,87,-5
10290,34.84462696783025,13,13,14,1851,6.88,9,7,11,10,10,4550,121,17,13,116,-8
10298,30.245037645448324,12,13,12,3240,6.5,9,9,15,15,9,5600,142,8,13,178,0
10303,36.544832306639286,17,15,10,3870,6.86,12,15,16,12,7,4400,128,17,15,116,-4
10305,35.304585900068446,14,13,13,350,6.53,11,12,10,12,14,4700,124,4,15,178,-7
10307,34.39561943874059,16,14,9,210,7.0,13,15,14,14,13,3900,118,17,14,116,-6
10309,34.45311430527036,13,13,11,3510,6.8,11,14,11,12,12,3300,106,14,12,87,-4
10315,36.07939767282683,11,14,11,2970,6.66,12,9,11,7,11,2500,105,11,12,73,-5
10317,35.389459274469544,10,7,9,2790,6.7,10,10,10,8,5,2000,90,20,10,73,-8
10319,38.79808350444901,12,4,12,3240,6.66,3,9,13,16,10,2750,105,5,11,73,-10
10341,31.967145790554415,9,12,14,2582,6.86,12,10,11,11,5,2650,102,18,10,73,-4
10343,34.49418206707735,10,16,11,4230,6.92,14,12,15,19,9,4750,135,5,14,116,-5
10345,35.449691991786445,10,1,11,712,7.26,10,10,12,15,8,4900,128,7,13,178,-9
10371,32.167008898015055,14,14,13,4740,6.71,14,14,14,14,8,5300,136,9,15,178,0
10381,34.23134839151266,9,14,10,3090,6.84,13,12,16,17,6,1700,87,3,7,73,-7
10389,33.24572210814511,15,14,12,0,0.0,12,12,16,12,9,3150,119,2,15,178,-4
10393,34.340862422997944,16,11,11,3060,6.76,10,13,11,16,3,2150,93,22,7,73,-5
10405,35.36755646817249,12,14,10,3240,6.86,10,12,12,10,13,2800,106,9,2,73,-8
10406,34.98151950718686,15,12,11,2970,6.58,3,10,11,15,9,2550,101,9,8,73,-5
10414,33.14989733059548,15,9,8,0,0.0,10,10,10,19,6,4250,115,29,14,178,-4
10416,33.06228610540725,10,12,9,1710,6.49,9,10,14,19,9,4750,125,7,14,178,-4
10425,32.05201916495551,11,4,10,2970,6.87,14,13,11,15,9,3400,108,8,13,73,-2
10430,31.38945927446954,18,13,12,2160,6.77,13,12,15,13,6,5400,138,7,14,116,0
10441,28.83230663928816,13,6,11,2610,6.86,12,11,11,12,10,1650,83,22,6,73,1
10449,33.497604380561256,9,6,13,2884,6.79,4,11,12,11,11,1800,86,4,7,73,-8
10462,36.030116358658454,15,12,11,3240,6.84,5,10,11,15,13,2450,99,24,11,73,-7
10468,31.603011635865844,14,12,11,2880,6.75,8,11,8,9,7,1900,88,11,11,73,0
10489,30.899383983572896,13,3,12,2790,7.08,12,12,11,18,9,1450,79,30,8,73,0
10495,29.70841889117043,12,12,10,3540,6.87,10,8,12,8,4,3300,106,29,10,87,1
10496,32.6570841889117,15,17,15,630,7.34,15,9,11,12,7,5100,132,13,16,178,-3
10523,29.867214236824093,14,14,13,3360,6.75,13,14,12,12,6,3750,115,11,13,87,0
10529,29.19917864476386,11,11,12,3150,6.92,8,11,12,19,5,3400,118,13,15,87,0
10537,33.45653661875428,12,10,12,623,6.5,13,12,14,7,14,1850,87,13,8,73,-6
10540,30.360027378507873,9,15,10,3240,6.74,4,11,18,17,9,3100,92,8,9,73,-1
10543,30.105407255304584,12,17,10,218,6.67,10,11,14,8,14,2350,97,16,10,87,-1
10544,32.30116358658453,15,15,12,180,6.35,12,10,10,18,7,1500,78,30,7,73,-1
10545,33.856262833675565,10,12,10,3060,6.72,3,11,20,16,7,2200,94,10,9,73,-6
10547,32.388774811772755,10,19,10,3240,6.74,8,10,14,10,14,3050,111,1,11,87,-5
10551,32.42984257357974,16,13,12,1741,6.65,12,11,14,10,12,3800,116,4,13,116,-7
10561,33.327857631759066,12,12,11,3780,6.72,10,11,12,12,11,4100,122,5,12,116,-8
10568,32.44900752908966,9,12,10,3150,6.92,14,12,12,13,6,2700,94,18,12,73,-4
10571,30.116358658453116,10,12,11,2886,7.08,1,9,18,10,13,2850,97,33,8,73,-1
10576,31.498973305954827,14,13,8,3098,6.88,12,13,15,10,8,5600,135,7,13,178,-1
10615,27.863107460643395,12,12,11,3180,6.87,12,13,15,10,7,1750,85,15,8,73,0
10628,30.017796030116358,11,10,10,3600,6.87,15,9,19,19,9,2450,99,21,10,87,0
10638,32.26557152635181,15,12,10,2741,6.73,13,12,12,15,10,2750,115,0,9,130,-2
10662,29.472963723477072,14,13,9,600,7.02,12,13,15,11,12,4400,121,9,15,178,-1
10673,31.123887748117728,15,14,12,3038,6.76,13,11,11,11,12,5500,140,5,17,116,-2
10683,27.939767282683093,14,5,10,360,7.2,12,11,7,16,14,5400,135,21,16,161,0
10687,30.373716632443532,12,13,13,3600,6.95,9,12,12,19,10,3000,110,15,13,87,2
10690,29.72210814510609,14,10,8,3174,6.82,12,8,16,11,6,4050,121,10,17,116,1
10703,28.479123887748116,12,3,9,3690,6.7,9,10,12,20,5,4100,122,9,9,116,0
10719,28.747433264887064,15,13,15,270,6.47,12,14,13,13,8,6550,141,19,18,178,0
10728,29.609856262833677,11,18,11,48,6.8,11,10,10,17,10,3900,108,10,9,116,0
10738,29.83436002737851,16,10,9,0,0.0,14,11,12,10,8,5250,132,14,20,161,0
10747,27.523613963039015,11,11,12,1080,6.84,15,13,11,15,8,2750,105,17,13,85,0
10763,27.630390143737166,11,10,11,3060,6.74,8,10,11,9,7,2250,95,10,12,73,0
10764,32.2135523613963,12,12,12,3510,6.61,12,10,8,14,8,2350,97,10,8,87,-1
10767,30.368240930869266,11,2,11,2460,6.91,10,10,13,12,6,3850,115,5,14,116,0
10794,29.765913757700204,12,2,11,2611,6.81,9,11,12,15,11,2150,93,10,9,73,0
10800,28.553045859000683,15,10,13,4050,6.89,13,7,14,14,6,6000,142,1,16,161,1
10801,29.78781656399726,9,16,11,3600,6.83,11,11,12,16,7,3800,116,8,12,116,0
10806,29.21013004791239,12,11,8,0,0.0,15,12,11,15,9,2100,92,14,12,73,0
10808,27.698836413415467,18,20,18,0,0.0,9,11,20,17,6,2750,105,12,10,87,-3
10818,30.036960985626283,12,19,8,444,6.78,10,10,11,12,12,1500,80,25,8,73,0
10824,30.29158110882957,11,9,9,3510,6.76,9,9,12,19,8,2500,100,22,14,87,0
10843,30.075290896646134,13,15,10,180,6.5,13,13,14,11,6,5100,132,10,15,178,0
10850,28.27652292950034,16,12,11,3780,6.97,12,10,14,11,4,6000,150,3,18,178,0
10853,28.44626967830253,11,16,10,2925,6.74,7,11,12,8,15,2550,101,16,8,87,0
10864,30.132785763175907,14,15,8,3420,6.53,12,12,12,15,5,2700,104,16,15,87,0
10866,29.166324435318277,15,12,11,3600,6.72,15,9,11,13,8,4500,120,5,12,116,0
10880,26.8911704312115,15,13,14,3540,6.92,12,12,14,13,14,5250,136,7,13,178,0
10904,25.982203969883642,14,12,11,3420,6.93,12,16,16,16,12,5200,131,5,16,178,0
10912,28.92539356605065,13,6,11,2798,6.56,11,13,12,17,13,1050,71,44,8,73,1
10916,27.76454483230664,14,13,13,360,6.75,18,14,12,11,7,4650,123,8,14,178,0
10930,25.859000684462696,13,16,12,3900,6.97,11,11,14,11,6,4250,127,16,14,116,7
10947,27.392197125256672,10,5,13,3060,6.84,10,12,11,12,9,1550,81,23,7,73,0
10956,26.874743326488705,11,12,12,1620,6.71,10,12,15,15,9,4100,122,19,15,116,0
10983,28.01368925393566,13,13,12,2880,7.01,14,12,13,9,8,3300,106,29,14,73,6
10995,27.564681724845997,10,13,11,0,0.0,2,13,15,17,7,1950,89,6,7,73,0
11007,27.137577002053387,12,15,10,3060,6.79,14,12,6,8,10,1750,85,20,8,73,4
11011,27.123887748117728,16,12,13,2160,6.72,11,13,12,14,9,4000,120,8,15,116,0
11035,28.908966461327857,12,8,10,3060,6.8,12,14,16,10,8,1750,85,11,2,73,0
11037,26.05886379192334,8,15,12,3330,6.93,13,12,15,13,10,6900,153,15,18,178,0
11045,27.249828884325805,11,15,17,4350,7.05,15,15,14,15,7,7000,148,12,17,185,4
11079,26.89390828199863,9,11,10,2790,6.87,2,9,14,9,7,2150,93,32,8,73,2
11102,28.399726214921287,10,5,10,1890,6.8,8,9,18,13,12,2250,97,28,9,87,0
11106,31.227926078028748,14,13,11,270,6.6,12,11,11,20,9,1900,88,21,11,87,0
11116,26.412046543463383,14,14,11,3450,6.97,13,10,15,15,5,2750,105,25,13,87,9
11127,28.197125256673512,10,10,12,0,0.0,10,11,12,10,6,3400,108,7,7,116,0
11136,26.830937713894592,11,11,12,0,0.0,3,9,11,12,13,2750,102,18,8,87,0
11146,25.169062286105408,10,9,12,0,0.0,11,10,11,8,15,1500,80,20,7,73,0
11163,26.507871321013006,10,6,12,3060,6.69,12,12,20,7,5,2000,90,30,8,73,1
11175,25.138945927446954,15,16,11,2019,6.75,7,9,7,12,14,4050,121,12,13,116,6
11183,27.50171115674196,10,6,11,3382,6.68,11,9,20,18,13,1750,95,20,10,87,2
11206,24.67898699520876,10,9,10,180,6.85,4,10,13,16,8,3400,108,17,12,116,0
11209,26.458590006844627,10,14,11,270,6.83,6,11,11,20,5,2200,94,7,8,87,0
11212,26.978781656399725,13,7,10,0,0.0,4,11,11,14,9,1550,81,0,8,73,0
11223,26.184804928131417,10,17,11,3480,6.86,7,12,12,9,12,2750,94,11,9,87,5
11231,26.869267624914443,14,13,13,180,7.4,12,14,14,12,7,4050,121,9,15,116,0
11234,26.965092402464066,12,13,13,1871,6.91,10,10,13,11,7,3850,117,13,14,116,1
11235,26.039698836413415,13,10,10,3150,6.79,9,11,11,9,6,2350,97,16,14,73,0
11260,24.33675564681725,14,14,13,581,6.91,13,15,14,12,8,5050,131,19,19,178,1
11267,29.982203969883642,13,10,10,3150,6.79,4,9,17,19,8,2100,92,17,8,73,-1
11269,27.312799452429843,9,6,11,270,6.53,8,11,9,14,13,2250,95,10,12,73,0
11272,26.4476386036961,11,3,11,3330,6.48,13,12,20,8,10,3500,110,14,11,116,3
11278,25.968514715947983,14,14,12,566,6.81,17,11,10,15,5,3050,101,8,15,116,2
11298,23.704312114989733,11,13,10,3420,6.82,7,11,8,17,6,2300,96,29,2,87,4
11304,26.26420260095825,13,11,14,540,6.98,13,14,13,10,7,4850,127,15,12,178,1
11317,25.286789869952088,10,11,10,2970,6.79,3,14,20,20,8,2500,90,16,3,73,0
11321,26.967830253251197,13,9,11,1800,6.92,10,11,20,13,8,1450,79,28,8,73,4
11335,35.058179329226554,12,6,10,3060,6.79,5,11,17,9,12,1750,85,0,10,73,-8
11358,27.145790554414784,14,13,11,360,6.55,4,13,15,12,4,3000,100,26,10,87,1
11380,26.132785763175907,10,7,9,421,6.83,8,11,13,8,11,2750,105,25,10,87,1
11383,25.700205338809035,10,5,11,2879,6.68,10,13,12,10,9,2850,107,18,10,87,0
11386,27.81930184804928,12,5,11,90,6.5,14,11,20,11,5,1250,75,20,8,73,1
11393,27.718001368925393,11,13,11,3278,6.67,11,13,11,11,11,2100,92,1,8,87,0
11417,25.30321697467488,12,18,10,3330,6.68,10,9,16,9,9,1450,79,13,8,73,0
11420,25.286789869952088,14,10,13,3510,6.63,9,13,14,14,9,3500,106,14,8,87,0
11427,25.177275838466805,11,14,12,3150,6.67,14,13,13,8,9,1300,76,24,8,73,5
11432,28.301163586584533,11,17,13,3101,6.81,11,12,9,20,8,2050,91,13,8,87,0
11438,23.983572895277206,12,13,13,636,6.91,5,11,9,10,6,3400,108,34,17,116,3
11467,24.213552361396303,10,6,12,3240,6.9,6,11,13,12,9,2500,100,4,8,87,0
11475,29.568788501026695,14,5,10,0,0.0,8,9,11,20,5,1600,82,0,8,73,0
11492,24.744695414099933,12,9,13,2710,6.81,4,11,11,7,8,3250,115,29,10,87,2
11501,25.100616016427104,14,12,14,3330,6.79,7,12,15,11,5,4750,132,7,16,173,0
11511,24.862422997946613,11,10,11,3060,6.9,4,11,14,12,5,2050,91,16,10,73,7
11514,24.88432580424367,13,12,11,2970,6.78,11,11,12,7,6,1150,73,55,2,73,9
11530,26.650239561943874,11,4,11,3420,6.89,7,11,11,17,5,1450,79,11,7,73,0
11543,25.284052019164957,11,8,12,0,0.0,10,11,13,16,12,4500,120,25,16,178,0
11545,23.7782340862423,13,4,11,42,6.4,4,11,10,14,6,2650,93,32,9,116,0
11550,25.28952772073922,12,13,12,1800,6.83,4,10,19,9,11,1750,85,20,8,87,4
11566,25.22108145106092,15,15,15,1999,6.6,12,14,11,14,4,5150,133,15,14,116,4
11575,24.618754277891856,12,11,11,3420,6.73,10,11,10,10,5,2250,101,19,9,87,1
11580,24.462696783025326,12,15,11,3240,6.74,7,10,12,20,8,2750,88,19,8,73,8
11592,26.576317590691307,8,13,12,0,0.0,5,10,20,16,6,3350,107,9,10,116,0
11597,24.985626283367555,16,12,11,450,6.82,12,12,6,16,2,4250,115,30,12,116,7
11609,25.659137577002053,10,5,12,384,6.78,6,13,16,12,6,1800,86,16,11,73,0
11611,22.989733059548254,9,18,11,1710,6.89,1,10,9,16,9,2100,92,36,8,73,5
11630,26.130047912388775,10,5,12,360,6.8,17,11,14,7,10,2250,95,15,9,87,0
11638,28.134154688569474,10,10,14,0,0.0,17,12,16,19,10,1900,88,7,8,73,0
11640,28.216290212183434,11,12,11,3395,6.83,8,10,9,20,11,2450,99,12,16,73,4
11641,26.390143737166323,12,14,9,3180,6.96,7,11,13,13,6,1550,86,16,8,73,6
11648,26.05612594113621,11,5,13,180,6.45,12,11,11,8,14,2000,90,10,9,87,0
11658,23.430527036276523,11,18,11,0,0.0,11,14,20,20,13,750,65,36,2,87,1
11664,27.698836413415467,10,4,10,3060,6.77,14,12,13,7,7,1950,89,7,9,73,0
11669,24.810403832991103,11,6,12,3270,6.66,7,12,12,7,10,2000,90,5,8,73,0
11686,25.49486652977413,9,7,13,180,6.8,11,14,10,15,13,1250,75,30,14,73,2
11687,24.92539356605065,10,11,13,720,6.96,14,10,10,20,5,2750,108,18,15,161,0
11688,23.28268309377139,12,15,10,180,6.75,1,8,15,18,11,2250,90,20,12,87,3
11692,24.479123887748116,11,14,11,3420,6.68,12,12,20,10,3,2450,99,22,3,87,0
11707,23.953456536618756,13,6,9,3060,6.76,8,10,18,20,8,1650,83,17,7,73,0
11716,23.561943874058862,11,11,13,3306,6.79,11,10,11,11,11,3550,111,25,10,116,2
11747,22.49965776865161,10,9,12,2970,6.83,12,10,13,16,12,1550,81,32,7,73,8
11759,24.862422997946613,9,12,12,2779,6.54,1,13,11,13,5,2500,100,24,8,87,5
11780,23.0362765229295,8,5,12,0,0.0,2,12,16,16,5,1700,84,25,9,87,0
11785,22.743326488706366,9,16,13,0,0.0,17,13,12,11,12,3500,110,25,15,116,3
11787,25.141683778234086,10,5,9,180,7.1,10,12,11,13,10,3000,90,32,9,87,0
11790,23.93429158110883,11,5,10,2970,6.7,8,12,10,19,13,1750,85,16,11,73,7
11800,23.227926078028748,8,6,8,3240,6.85,7,12,13,16,11,2100,92,29,8,73,4
11809,22.012320328542096,15,4,11,319,6.97,12,11,9,18,7,1500,80,36,8,87,0
11814,24.15605749486653,13,10,12,2160,6.71,8,10,10,10,5,3500,100,35,2,73,1
11818,26.77618069815195,11,11,14,630,6.53,9,12,12,12,5,3000,100,20,11,116,0
11844,22.250513347022586,9,9,10,660,6.99,14,13,13,15,8,2500,114,31,18,178,2
11845,21.730321697467488,13,16,10,2946,6.68,7,13,12,16,9,1450,104,30,1,87,3
11870,26.587268993839835,12,8,11,2679,6.66,9,10,10,20,9,2050,101,15,8,87,3
11901,21.366187542778917,10,14,10,3330,6.66,11,12,12,15,5,2600,102,36,9,87,8
11912,23.359342915811087,12,12,10,0,0.0,15,11,12,13,8,3650,111,36,14,116,1
11929,26.885694729637233,11,4,9,1890,6.62,7,10,13,12,8,950,69,26,7,73,2
11936,21.609856262833677,9,9,10,360,6.5,9,13,13,17,14,1250,75,36,9,73,1
11944,21.404517453798768,13,11,12,0,0.0,12,12,12,11,13,1650,83,29,7,87,0
11947,21.366187542778917,11,16,11,540,7.03,18,12,9,20,13,1450,79,36,10,87,6
11954,22.806297056810404,13,18,11,1980,6.65,1,12,14,10,11,3350,107,20,1,116,1
11976,21.29226557152635,14,12,12,0,0.0,12,12,11,10,6,1850,87,19,3,87,0
11980,22.16290212183436,11,9,9,1042,6.86,8,9,14,14,8,4000,120,36,17,116,2
11986,23.41409993155373,9,10,9,479,6.58,1,11,12,10,15,1500,80,25,1,73,0
12001,22.5160848733744,11,13,10,540,7.15,18,12,5,15,5,5250,135,16,18,178,0
12007,22.338124572210816,10,12,9,90,7.2,6,13,12,7,7,4900,113,25,13,178,2
12009,23.86858316221766,13,13,10,3240,6.89,13,8,11,7,12,2000,90,27,7,73,2
12025,22.340862422997947,12,3,13,1650,6.62,12,10,12,19,6,1600,82,26,1,73,6
12030,22.90485968514716,10,8,9,1030,7.12,12,12,12,7,11,3150,103,26,8,116,4
12053,23.342915811088297,12,14,12,3540,6.86,4,9,14,12,12,2900,108,20,14,87,0
12055,22.809034907597535,13,4,14,0,0.0,9,10,11,20,14,1550,81,27,11,73,1
12060,23.019849418206707,8,6,11,3510,6.74,6,12,17,19,13,3050,111,15,7,87,0
12077,25.27583846680356,10,11,11,0,0.0,8,9,8,7,5,1750,85,28,7,73,2
12081,23.000684462696782,9,8,9,0,0.0,8,11,11,17,14,1600,82,33,14,87,2
12087,21.21286789869952,13,4,13,3240,6.97,8,10,10,14,10,5450,139,21,17,178,1
12108,27.98904859685147,13,6,13,0,0.0,2,11,11,19,5,1250,75,6,9,73,0
12113,23.449691991786448,11,19,11,90,6.2,14,11,11,8,9,1650,83,39,3,73,0
12118,25.437371663244353,11,15,12,3180,7.0,13,12,17,19,7,2100,92,18,9,73,0
12127,24.501026694045173,10,6,11,3240,6.81,4,13,11,9,6,1750,85,10,8,73,0
12135,24.202600958247775,11,11,11,1567,6.86,4,11,16,7,7,1250,75,35,8,73,5
12142,25.95482546201232,12,9,9,0,0.0,14,13,12,9,6,1750,95,1,12,96,0
12148,22.203969883641342,13,4,13,180,6.7,7,9,12,19,11,650,63,36,8,73,1
12150,20.309377138945926,12,14,10,180,6.45,11,10,11,19,8,1700,84,35,1,87,1
12159,22.151950718685832,11,11,9,210,6.05,12,9,11,9,10,3150,103,28,10,116,0
12197,23.123887748117728,9,5,11,3420,7.02,4,12,5,7,6,2000,93,20,7,73,4
12201,22.1492128678987,10,10,12,2069,6.97,12,12,14,20,7,2400,98,36,13,116,5
12210,21.14715947980835,12,14,12,360,7.03,9,8,12,9,14,3300,116,34,1,87,0
12219,23.197809719370294,11,7,12,180,6.7,1,13,20,15,8,1250,95,20,12,87,2
12228,23.392197125256672,11,4,11,0,0.0,5,12,10,14,9,600,62,33,8,73,1
12229,23.01163586584531,8,7,12,3060,6.59,9,9,12,11,6,1750,85,30,8,73,0
12258,22.310746064339494,13,9,12,0,0.0,2,12,19,7,13,1600,82,36,7,73,0
12282,21.36892539356605,14,14,12,0,0.0,12,15,12,11,5,1750,85,36,9,87,0
12283,21.741273100616016,13,13,12,3060,6.84,12,13,11,17,9,2500,100,36,3,73,2
12316,30.9596167008898,17,14,12,0,0.0,12,12,14,14,3,3500,119,11,13,185,0
12317,33.48117727583847,16,10,11,450,6.7,13,13,11,13,4,5750,128,13,20,185,-6
12318,33.426420260095824,16,14,13,3720,6.83,16,13,11,13,3,4500,114,21,15,117,-1
12320,34.313483915126625,17,15,15,630,6.47,13,9,15,14,8,5000,125,13,10,173,-4
12322,34.54072553045859,20,17,17,4320,7.03,18,15,15,18,6,6750,156,4,18,173,-2
12325,34.18754277891855,15,9,10,630,6.99,7,13,14,9,5,2750,76,4,8,107,-3
12333,25.218343600273784,12,12,15,450,7.48,12,10,12,12,6,6050,130,14,17,185,0
12340,20.67624914442163,12,5,9,2880,6.74,12,10,11,13,5,2700,108,36,14,117,3
12349,30.562628336755647,18,15,13,2880,6.82,12,16,11,16,6,4000,110,30,6,91,0
12367,24.38877481177276,17,15,12,3450,7.0,10,15,13,14,3,6300,146,10,18,178,10
12371,21.919233401779604,15,12,13,3960,6.89,18,14,14,8,5,6000,145,22,20,158,2
12374,26.190280629705683,9,12,13,90,6.1,14,10,12,8,10,3600,112,13,12,158,0
12377,20.83230663928816,11,14,13,0,0.0,11,11,11,20,12,1750,65,16,10,73,0
12380,32.72279260780287,18,12,9,4350,6.74,13,10,13,13,9,2000,95,10,7,85,0
12387,29.023956194387406,14,15,12,3330,7.06,14,12,13,14,6,6500,138,7,13,185,1
12404,19.132101300479125,18,18,18,2640,6.65,18,19,14,17,8,3750,114,27,12,147,18
12428,22.168377823408623,13,15,11,282,7.17,3,9,11,17,10,1100,85,36,14,85,4
12450,19.619438740588638,12,14,13,0,0.0,3,13,12,11,14,750,88,22,16,134,0
12482,25.141683778234086,10,13,12,270,6.37,12,11,10,11,7,2750,115,12,13,120,2
12494,36.153319644079396,9,15,13,3269,6.72,6,10,15,9,5,5750,125,12,15,116,-7
12523,26.458590006844627,11,14,15,2858,6.82,10,13,13,17,6,5000,132,13,13,158,1
12539,23.195071868583163,14,13,10,1251,6.96,9,14,10,15,9,4500,119,23,20,158,1
12543,21.94387405886379,12,14,10,90,6.8,12,11,11,14,8,2250,95,25,15,87,1
12570,25.998631074606433,9,11,12,2114,6.66,1,12,5,13,10,3550,86,4,7,73,0
12590,26.691307323750856,8,16,12,0,0.0,1,12,15,9,10,550,66,9,10,86,0
12593,25.09514031485284,13,13,14,0,0.0,6,12,13,12,10,1850,92,9,14,104,0
12595,24.427104722792606,12,12,11,0,0.0,9,11,9,17,6,1300,81,19,11,86,1
12596,27.263518138261464,10,10,12,2610,6.81,4,6,9,11,6,1350,82,2,9,86,0
12597,26.354551676933607,11,15,8,0,0.0,14,13,8,11,3,1450,84,9,13,94,1
12602,30.94592744695414,11,7,8,3060,6.89,8,10,8,12,7,1450,84,5,11,86,-1
12610,26.680355920602327,11,1,11,0,0.0,10,11,9,20,12,350,65,15,11,86,0
12611,27.02258726899384,14,13,15,3150,6.94,10,15,10,11,7,2000,93,12,10,86,0
12615,29.475701574264203,10,11,16,0,0.0,9,8,13,15,13,1200,79,5,11,94,0
12635,24.490075290896645,14,14,13,1890,6.69,9,13,14,12,7,5050,131,14,14,178,0
12642,24.39151266255989,16,12,13,2190,7.05,10,7,10,10,10,1250,87,16,12,86,0
